dataset,instance,run_index,run_seed,num_nodes,team_size,max_route_distance,total_score,reference_best_score,gap_to_reference_best_percent,success_reference_hit,cpu_time_seconds,iterations,iterations_to_convergence,last_improvement_iteration,stagnation_iterations,accepted_worse_moves,restarts_performed,num_lp_solves,num_labels_generated,status
chao,p6.3.m.txt,0,164007,64,3,25.0,1050.0,1056.0,0.5681818181818182,0,0.12151619999985996,20,15,15,5,0,1,N/A (ILS),N/A (ILS),ok
chao,p6.3.m.txt,1,164008,64,3,25.0,1056.0,1056.0,0.0,1,0.11292899999989459,20,10,10,10,1,1,N/A (ILS),N/A (ILS),ok
chao,p6.3.n.txt,0,165007,64,3,26.7,1134.0,1134.0,0.0,1,0.11974279999958526,20,4,4,16,0,1,N/A (ILS),N/A (ILS),ok
chao,p6.3.n.txt,1,165008,64,3,26.7,1128.0,1134.0,0.5291005291005291,0,0.1226611000001867,20,16,16,4,1,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.a.txt,0,166007,64,4,3.8,0,0.0,0.0,1,0.005468299999847659,20,0,0,20,0,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.a.txt,1,166008,64,4,3.8,0,0.0,0.0,1,0.005529899999601184,20,0,0,20,0,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.b.txt,0,167007,64,4,5.0,0,0.0,0.0,1,0.005785300000752613,20,0,0,20,1,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.b.txt,1,167008,64,4,5.0,0,0.0,0.0,1,0.012744499999826076,20,0,0,20,5,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.c.txt,0,168007,64,4,6.2,0,0.0,0.0,1,0.015633700000762474,20,0,0,20,2,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.c.txt,1,168008,64,4,6.2,0,0.0,0.0,1,0.01628419999997277,20,0,0,20,3,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.d.txt,0,169007,64,4,7.5,0,0.0,0.0,1,0.016369500000109838,20,0,0,20,1,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.d.txt,1,169008,64,4,7.5,0,0.0,0.0,1,0.006472600000051898,20,0,0,20,1,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.e.txt,0,170007,64,4,8.8,0,0.0,0.0,1,0.005722300000343239,20,0,0,20,1,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.e.txt,1,170008,64,4,8.8,0,0.0,0.0,1,0.0061141999995015794,20,0,0,20,0,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.f.txt,0,171007,64,4,10.0,0,0.0,0.0,1,0.005851199999597156,20,0,0,20,4,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.f.txt,1,171008,64,4,10.0,0,0.0,0.0,1,0.005554700000175217,20,0,0,20,0,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.g.txt,0,172007,64,4,11.2,0,0.0,0.0,1,0.005427999999483291,20,0,0,20,3,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.g.txt,1,172008,64,4,11.2,0,0.0,0.0,1,0.006083299999772862,20,0,0,20,2,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.h.txt,0,173007,64,4,12.5,0,0.0,0.0,1,0.0057146999997712555,20,0,0,20,1,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.h.txt,1,173008,64,4,12.5,0,0.0,0.0,1,0.005715600000257837,20,0,0,20,3,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.i.txt,0,174007,64,4,13.8,0,0.0,0.0,1,0.005783900000096764,20,0,0,20,1,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.i.txt,1,174008,64,4,13.8,0,0.0,0.0,1,0.006899400000293099,20,0,0,20,1,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.j.txt,0,175007,64,4,15.0,366.0,366.0,0.0,1,0.07237259999965318,20,7,7,13,2,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.j.txt,1,175008,64,4,15.0,360.0,366.0,1.639344262295082,0,0.06980949999979202,20,0,0,20,0,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.k.txt,0,176007,64,4,16.2,516.0,516.0,0.0,1,0.08601249999992433,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.k.txt,1,176008,64,4,16.2,504.0,516.0,2.3255813953488373,0,0.0859733999996024,20,15,15,5,1,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.l.txt,0,177007,64,4,17.5,684.0,684.0,0.0,1,0.12038229999961914,20,1,1,19,3,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.l.txt,1,177008,64,4,17.5,684.0,684.0,0.0,1,0.11504560000048514,20,3,3,17,0,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.m.txt,0,178007,64,4,18.8,912.0,912.0,0.0,1,0.1296767000003456,20,11,11,9,1,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.m.txt,1,178008,64,4,18.8,882.0,912.0,3.289473684210526,0,0.14313820000006672,20,12,12,8,1,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.n.txt,0,179007,64,4,20.0,1068.0,1068.0,0.0,1,0.1491334000002098,20,10,10,10,1,1,N/A (ILS),N/A (ILS),ok
chao,p6.4.n.txt,1,179008,64,4,20.0,996.0,1068.0,6.741573033707865,0,0.12647019999985787,20,17,17,3,3,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.a.txt,0,180007,102,2,10.0,30.0,30.0,0.0,1,0.03069229999982781,20,0,0,20,2,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.a.txt,1,180008,102,2,10.0,30.0,30.0,0.0,1,0.019107300000541727,20,0,0,20,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.b.txt,0,181007,102,2,20.0,64.0,64.0,0.0,1,0.02538360000016837,20,0,0,20,2,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.b.txt,1,181008,102,2,20.0,64.0,64.0,0.0,1,0.033505200000035984,20,0,0,20,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.c.txt,0,182007,102,2,30.0,101.0,101.0,0.0,1,0.03527199999916775,20,2,2,18,4,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.c.txt,1,182008,102,2,30.0,101.0,101.0,0.0,1,0.03316580000046088,20,5,5,15,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.d.txt,0,183007,102,2,40.0,182.0,190.0,4.2105263157894735,0,0.07450539999990724,20,20,20,0,4,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.d.txt,1,183008,102,2,40.0,190.0,190.0,0.0,1,0.041083899999648565,20,5,5,15,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.e.txt,0,184007,102,2,50.0,253.0,280.0,9.642857142857144,0,0.08140139999977691,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.e.txt,1,184008,102,2,50.0,280.0,280.0,0.0,1,0.06748869999955787,20,13,13,7,4,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.f.txt,0,185007,102,2,60.0,377.0,379.0,0.5277044854881267,0,0.11905029999979888,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.f.txt,1,185008,102,2,60.0,379.0,379.0,0.0,1,0.08721270000023651,20,12,12,8,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.g.txt,0,186007,102,2,70.0,383.0,406.0,5.665024630541872,0,0.10925259999930859,20,19,19,1,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.g.txt,1,186008,102,2,70.0,406.0,406.0,0.0,1,0.10277700000006007,20,9,9,11,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.h.txt,0,187007,102,2,80.0,449.0,449.0,0.0,1,0.13249960000030114,20,15,15,5,2,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.h.txt,1,187008,102,2,80.0,429.0,449.0,4.4543429844097995,0,0.13093409999964933,20,13,13,7,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.i.txt,0,188007,102,2,90.0,531.0,531.0,0.0,1,0.15249039999980596,20,19,19,1,2,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.i.txt,1,188008,102,2,90.0,518.0,531.0,2.4482109227871938,0,0.1751244000006409,20,0,0,20,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.j.txt,0,189007,102,2,100.0,629.0,629.0,0.0,1,0.1814624000007825,20,13,13,7,3,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.j.txt,1,189008,102,2,100.0,580.0,629.0,7.790143084260731,0,0.18803660000048694,20,15,15,5,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.k.txt,0,190007,102,2,110.0,682.0,682.0,0.0,1,0.2116985000002387,20,4,4,16,2,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.k.txt,1,190008,102,2,110.0,645.0,682.0,5.425219941348973,0,0.2015357000000222,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.l.txt,0,191007,102,2,120.0,747.0,747.0,0.0,1,0.2225680999999895,20,17,17,3,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.l.txt,1,191008,102,2,120.0,709.0,747.0,5.087014725568943,0,0.21784850000040024,20,15,15,5,3,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.m.txt,0,192007,102,2,130.0,760.0,760.0,0.0,1,0.225010399999519,20,16,16,4,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.m.txt,1,192008,102,2,130.0,740.0,760.0,2.631578947368421,0,0.22609000000011292,20,18,18,2,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.n.txt,0,193007,102,2,140.0,809.0,828.0,2.2946859903381642,0,0.2624814000000697,20,15,15,5,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.n.txt,1,193008,102,2,140.0,828.0,828.0,0.0,1,0.2698699000002307,20,16,16,4,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.o.txt,0,194007,102,2,150.0,894.0,908.0,1.5418502202643172,0,0.32238689999940107,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.o.txt,1,194008,102,2,150.0,908.0,908.0,0.0,1,0.32549139999991894,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.p.txt,0,195007,102,2,160.0,930.0,942.0,1.2738853503184715,0,0.2809911000003922,20,16,16,4,4,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.p.txt,1,195008,102,2,160.0,942.0,942.0,0.0,1,0.27676440000050206,20,20,20,0,2,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.q.txt,0,196007,102,2,170.0,996.0,1019.0,2.2571148184494603,0,0.3163608999993812,20,20,20,0,2,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.q.txt,1,196008,102,2,170.0,1019.0,1019.0,0.0,1,0.31297339999946416,20,12,12,8,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.r.txt,0,197007,102,2,180.0,1034.0,1038.0,0.3853564547206166,0,0.35487039999952685,20,19,19,1,2,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.r.txt,1,197008,102,2,180.0,1038.0,1038.0,0.0,1,0.30855479999991076,20,16,16,4,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.s.txt,0,198007,102,2,190.0,998.0,1082.0,7.763401109057301,0,0.3401445999998032,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.s.txt,1,198008,102,2,190.0,1082.0,1082.0,0.0,1,0.3285655999998198,20,18,18,2,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.t.txt,0,199007,102,2,200.0,1153.0,1153.0,0.0,1,0.3686171999997896,20,18,18,2,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.2.t.txt,1,199008,102,2,200.0,1137.0,1153.0,1.3876843018213356,0,0.34893819999979314,20,17,17,3,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.a.txt,0,200007,102,3,6.7,0,0.0,0.0,1,0.008259300000645453,20,0,0,20,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.a.txt,1,200008,102,3,6.7,0,0.0,0.0,1,0.008307000000058906,20,0,0,20,5,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.b.txt,0,201007,102,3,13.3,46.0,46.0,0.0,1,0.027124100000037288,20,0,0,20,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.b.txt,1,201008,102,3,13.3,46.0,46.0,0.0,1,0.025090699999964272,20,0,0,20,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.c.txt,0,202007,102,3,20.0,79.0,79.0,0.0,1,0.03963669999939157,20,0,0,20,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.c.txt,1,202008,102,3,20.0,79.0,79.0,0.0,1,0.037102799999956915,20,0,0,20,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.d.txt,0,203007,102,3,26.7,117.0,117.0,0.0,1,0.05563669999992271,20,0,0,20,2,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.d.txt,1,203008,102,3,26.7,117.0,117.0,0.0,1,0.05271250000077998,20,0,0,20,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.e.txt,0,204007,102,3,33.3,175.0,175.0,0.0,1,0.05902349999996659,20,11,11,9,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.e.txt,1,204008,102,3,33.3,165.0,175.0,5.714285714285714,0,0.05732940000052622,20,1,1,19,2,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.f.txt,0,205007,102,3,40.0,247.0,247.0,0.0,1,0.0768142999995689,20,11,11,9,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.f.txt,1,205008,102,3,40.0,239.0,247.0,3.2388663967611335,0,0.07320919999983744,20,11,11,9,3,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.g.txt,0,206007,102,3,46.7,344.0,344.0,0.0,1,0.10754509999969741,20,12,12,8,3,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.g.txt,1,206008,102,3,46.7,344.0,344.0,0.0,1,0.1072662999995373,20,3,3,17,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.h.txt,0,207007,102,3,53.3,368.0,416.0,11.538461538461538,0,0.11742439999943599,20,10,10,10,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.h.txt,1,207008,102,3,53.3,416.0,416.0,0.0,1,0.13483400000041001,20,16,16,4,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.i.txt,0,208007,102,3,60.0,471.0,478.0,1.4644351464435146,0,0.15259900000000926,20,15,15,5,2,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.i.txt,1,208008,102,3,60.0,478.0,478.0,0.0,1,0.1675439999999071,20,8,8,12,2,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.j.txt,0,209007,102,3,66.7,551.0,551.0,0.0,1,0.19063069999992877,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.j.txt,1,209008,102,3,66.7,518.0,551.0,5.9891107078039925,0,0.19028829999933805,20,4,4,16,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.k.txt,0,210007,102,3,73.3,582.0,582.0,0.0,1,0.21336890000020503,20,20,20,0,3,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.k.txt,1,210008,102,3,73.3,541.0,582.0,7.0446735395189,0,0.19257159999961004,20,13,13,7,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.l.txt,0,211007,102,3,80.0,650.0,669.0,2.8400597907324365,0,0.19992629999978817,20,12,12,8,2,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.l.txt,1,211008,102,3,80.0,669.0,669.0,0.0,1,0.21589899999980844,20,9,9,11,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.m.txt,0,212007,102,3,86.7,602.0,717.0,16.03905160390516,0,0.1896444000003612,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.m.txt,1,212008,102,3,86.7,717.0,717.0,0.0,1,0.24543919999996433,20,14,14,6,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.n.txt,0,213007,102,3,93.3,780.0,780.0,0.0,1,0.25359519999983604,20,15,15,5,2,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.n.txt,1,213008,102,3,93.3,774.0,780.0,0.7692307692307693,0,0.2704436000003625,20,20,20,0,3,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.o.txt,0,214007,102,3,100.0,838.0,852.0,1.643192488262911,0,0.2645024999992529,20,15,15,5,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.o.txt,1,214008,102,3,100.0,852.0,852.0,0.0,1,0.30827189999945404,20,10,10,10,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.p.txt,0,215007,102,3,106.7,861.0,861.0,0.0,1,0.28629689999979746,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.p.txt,1,215008,102,3,106.7,833.0,861.0,3.2520325203252036,0,0.30767350000041915,20,19,19,1,2,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.q.txt,0,216007,102,3,113.3,874.0,965.0,9.430051813471502,0,0.27747330000056536,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.q.txt,1,216008,102,3,113.3,965.0,965.0,0.0,1,0.32949509999980364,20,10,10,10,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.r.txt,0,217007,102,3,120.0,987.0,1010.0,2.277227722772277,0,0.36558010000044305,20,10,10,10,4,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.r.txt,1,217008,102,3,120.0,1010.0,1010.0,0.0,1,0.3488655999999537,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.s.txt,0,218007,102,3,126.7,932.0,1040.0,10.384615384615385,0,0.30650150000019494,20,19,19,1,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.s.txt,1,218008,102,3,126.7,1040.0,1040.0,0.0,1,0.31941939999978786,20,8,8,12,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.t.txt,0,219007,102,3,133.3,1038.0,1084.0,4.243542435424354,0,0.3455764000000272,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.3.t.txt,1,219008,102,3,133.3,1084.0,1084.0,0.0,1,0.33691780000026483,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.a.txt,0,220007,102,4,5.0,0,0.0,0.0,1,0.00951359999999113,20,0,0,20,2,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.a.txt,1,220008,102,4,5.0,0,0.0,0.0,1,0.009505399999397923,20,0,0,20,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.b.txt,0,221007,102,4,10.0,30.0,30.0,0.0,1,0.029004900000472844,20,0,0,20,3,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.b.txt,1,221008,102,4,10.0,30.0,30.0,0.0,1,0.028373399999509274,20,0,0,20,4,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.c.txt,0,222007,102,4,15.0,46.0,46.0,0.0,1,0.03244890000041778,20,0,0,20,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.c.txt,1,222008,102,4,15.0,46.0,46.0,0.0,1,0.03691340000023047,20,0,0,20,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.d.txt,0,223007,102,4,20.0,79.0,79.0,0.0,1,0.045404899999994086,20,0,0,20,4,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.d.txt,1,223008,102,4,20.0,79.0,79.0,0.0,1,0.04585990000032325,20,0,0,20,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.e.txt,0,224007,102,4,25.0,123.0,123.0,0.0,1,0.06398540000009234,20,0,0,20,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.e.txt,1,224008,102,4,25.0,123.0,123.0,0.0,1,0.057720000000699656,20,0,0,20,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.f.txt,0,225007,102,4,30.0,158.0,164.0,3.6585365853658534,0,0.07107960000030289,20,7,7,13,4,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.f.txt,1,225008,102,4,30.0,164.0,164.0,0.0,1,0.07459329999983311,20,0,0,20,3,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.g.txt,0,226007,102,4,35.0,202.0,206.0,1.9417475728155338,0,0.09189909999986412,20,2,2,18,3,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.g.txt,1,226008,102,4,35.0,206.0,206.0,0.0,1,0.07798600000023725,20,1,1,19,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.h.txt,0,227007,102,4,40.0,285.0,285.0,0.0,1,0.09806449999996403,20,17,17,3,2,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.h.txt,1,227008,102,4,40.0,285.0,285.0,0.0,1,0.11298569999962638,20,13,13,7,2,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.i.txt,0,228007,102,4,45.0,349.0,351.0,0.5698005698005698,0,0.13219320000007428,20,1,1,19,2,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.i.txt,1,228008,102,4,45.0,351.0,351.0,0.0,1,0.14097549999951298,20,9,9,11,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.j.txt,0,229007,102,4,50.0,450.0,450.0,0.0,1,0.1528662999999142,20,6,6,14,2,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.j.txt,1,229008,102,4,50.0,448.0,450.0,0.4444444444444444,0,0.16968329999963316,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.k.txt,0,230007,102,4,55.0,503.0,508.0,0.984251968503937,0,0.1693568000000596,20,7,7,13,2,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.k.txt,1,230008,102,4,55.0,508.0,508.0,0.0,1,0.20615129999987403,20,10,10,10,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.l.txt,0,231007,102,4,60.0,534.0,544.0,1.8382352941176472,0,0.21315060000051744,20,6,6,14,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.l.txt,1,231008,102,4,60.0,544.0,544.0,0.0,1,0.1942018999998254,20,10,10,10,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.m.txt,0,232007,102,4,65.0,597.0,610.0,2.1311475409836063,0,0.2198179999995773,20,13,13,7,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.m.txt,1,232008,102,4,65.0,610.0,610.0,0.0,1,0.21525709999968967,20,12,12,8,2,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.n.txt,0,233007,102,4,70.0,667.0,686.0,2.7696793002915454,0,0.26257280000027095,20,1,1,19,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.n.txt,1,233008,102,4,70.0,686.0,686.0,0.0,1,0.3195136000003913,20,16,16,4,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.o.txt,0,234007,102,4,75.0,727.0,743.0,2.1534320323014806,0,0.3258819000002404,20,10,10,10,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.o.txt,1,234008,102,4,75.0,743.0,743.0,0.0,1,0.2644786999999269,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.p.txt,0,235007,102,4,80.0,801.0,801.0,0.0,1,0.29846379999980854,20,5,5,15,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.p.txt,1,235008,102,4,80.0,782.0,801.0,2.3720349563046192,0,0.3088467999996283,20,8,8,12,2,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.q.txt,0,236007,102,4,85.0,826.0,868.0,4.838709677419355,0,0.32199469999977737,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.q.txt,1,236008,102,4,85.0,868.0,868.0,0.0,1,0.3152350000000297,20,8,8,12,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.r.txt,0,237007,102,4,90.0,898.0,898.0,0.0,1,0.353402300000198,20,19,19,1,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.r.txt,1,237008,102,4,90.0,868.0,898.0,3.34075723830735,0,0.3307733999999982,20,13,13,7,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.s.txt,0,238007,102,4,95.0,969.0,969.0,0.0,1,0.3447448999995686,20,18,18,2,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.s.txt,1,238008,102,4,95.0,965.0,969.0,0.41279669762641896,0,0.34152439999979833,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.t.txt,0,239007,102,4,100.0,1012.0,1012.0,0.0,1,0.3518508999995902,20,12,12,8,1,1,N/A (ILS),N/A (ILS),ok
chao,p7.4.t.txt,1,239008,102,4,100.0,970.0,1012.0,4.150197628458498,0,0.34159379999982775,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
dang,bier127_gen1_m2.txt,0,7,128,2,29570.5,101.0,101.0,0.0,1,0.7297485999997662,20,11,11,9,3,1,N/A (ILS),N/A (ILS),ok
dang,bier127_gen1_m2.txt,1,8,128,2,29570.5,101.0,101.0,0.0,1,0.7117030999997951,20,20,20,0,2,1,N/A (ILS),N/A (ILS),ok
dang,bier127_gen1_m3.txt,0,1007,128,3,19713.7,97.0,97.0,0.0,1,0.7064711000002717,20,7,7,13,0,1,N/A (ILS),N/A (ILS),ok
dang,bier127_gen1_m3.txt,1,1008,128,3,19713.7,94.0,97.0,3.0927835051546393,0,0.7197982000006959,20,6,6,14,1,1,N/A (ILS),N/A (ILS),ok
dang,bier127_gen2_m2.txt,0,2007,128,2,29570.5,5140.0,5354.0,3.997011580127008,0,0.7220218000002205,20,19,19,1,2,1,N/A (ILS),N/A (ILS),ok
dang,bier127_gen2_m2.txt,1,2008,128,2,29570.5,5354.0,5354.0,0.0,1,0.7795577999995658,20,17,17,3,0,1,N/A (ILS),N/A (ILS),ok
dang,bier127_gen2_m3.txt,0,3007,128,3,19713.7,5013.0,5013.0,0.0,1,0.7327181999999084,20,15,15,5,1,1,N/A (ILS),N/A (ILS),ok
dang,bier127_gen2_m3.txt,1,3008,128,3,19713.7,4952.0,5013.0,1.2168362258128866,0,0.6875759000004109,20,12,12,8,1,1,N/A (ILS),N/A (ILS),ok
dang,bier127_gen2_m4.txt,0,4007,128,4,14785.2,4670.0,4820.0,3.112033195020747,0,0.7600976000003357,20,20,20,0,3,1,N/A (ILS),N/A (ILS),ok
dang,bier127_gen2_m4.txt,1,4008,128,4,14785.2,4820.0,4820.0,0.0,1,0.7646660000000338,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
dang,bier127_gen3_m2.txt,0,5007,128,2,29570.5,2681.0,2681.0,0.0,1,0.7637239000005138,20,13,13,7,2,1,N/A (ILS),N/A (ILS),ok
dang,bier127_gen3_m2.txt,1,5008,128,2,29570.5,2664.0,2681.0,0.6340917568071615,0,0.7101125999997748,20,17,17,3,0,1,N/A (ILS),N/A (ILS),ok
dang,bier127_gen3_m3.txt,0,6007,128,3,19713.7,2404.0,2404.0,0.0,1,0.7528124999998909,20,9,9,11,0,1,N/A (ILS),N/A (ILS),ok
dang,bier127_gen3_m3.txt,1,6008,128,3,19713.7,2336.0,2404.0,2.828618968386023,0,0.7310974000001806,20,17,17,3,1,1,N/A (ILS),N/A (ILS),ok
dang,bier127_gen3_m4.txt,0,7007,128,4,14785.2,2078.0,2109.0,1.469890943575154,0,0.727853999999752,20,19,19,1,3,1,N/A (ILS),N/A (ILS),ok
dang,bier127_gen3_m4.txt,1,7008,128,4,14785.2,2109.0,2109.0,0.0,1,0.7076094999993074,20,17,17,3,0,1,N/A (ILS),N/A (ILS),ok
