dataset,instance,num_nodes,mean_cpu_time_seconds
vansteenwegen,gil262b_m2.txt,251,3.692769200000839
vansteenwegen,gil262b_m3.txt,251,3.421614799998679
vansteenwegen,gil262b_m4.txt,251,3.1290671000006114
vansteenwegen,gil262c_m2.txt,251,5.334744800000408
vansteenwegen,gil262c_m3.txt,251,4.906473549999646
vansteenwegen,gil262c_m4.txt,251,4.703264849999869
vansteenwegen,gr229_gen1_m4.txt,230,4.074863149999146
vansteenwegen,gr229_gen2_m3.txt,230,4.2257517500001995
vansteenwegen,gr229_gen2_m4.txt,230,4.157291800001076
vansteenwegen,gr229_gen3_m3.txt,230,4.207630100000642
vansteenwegen,gr229_gen3_m4.txt,230,3.9571595999996134
vansteenwegen,kroA150_gen2_m2.txt,151,0.89307645000099
vansteenwegen,kroA150_gen3_m3.txt,151,0.6444854999999734
vansteenwegen,kroA200_gen1_m4.txt,201,1.6508899499995096
vansteenwegen,kroB200_gen1_m2.txt,201,1.7858077500004583
vansteenwegen,kroB200_gen2_m2.txt,201,1.808869649999906
vansteenwegen,kroB200_gen2_m4.txt,201,1.351736150000761
vansteenwegen,kroB200_gen3_m2.txt,201,1.8276166499999817
vansteenwegen,kroB200_gen3_m3.txt,201,1.696057899999687
vansteenwegen,pr136_gen1_m2.txt,137,0.5056769000002532
vansteenwegen,pr136_gen2_m2.txt,137,0.5771879000003537
vansteenwegen,pr264_gen1_m4.txt,265,2.9886937000001126
vansteenwegen,pr264_gen2_m2.txt,265,3.823771850000412
vansteenwegen,pr264_gen2_m3.txt,265,3.5377265000006446
vansteenwegen,pr264_gen2_m4.txt,265,3.004053250000652
vansteenwegen,pr264_gen3_m3.txt,265,4.136467399999674
vansteenwegen,pr299_gen1_m2.txt,300,5.0309935999994195
vansteenwegen,pr299_gen1_m3.txt,300,3.5337123000008432
vansteenwegen,pr299_gen1_m4.txt,300,2.993217499999446
vansteenwegen,pr299_gen2_m3.txt,300,3.65210339999976
vansteenwegen,pr299_gen2_m4.txt,300,2.8433184499999697
vansteenwegen,pr299_gen3_m2.txt,300,5.40877564999937
vansteenwegen,pr299_gen3_m3.txt,300,3.9788518499999554
vansteenwegen,pr299_gen3_m4.txt,300,2.8120654000003924
vansteenwegen,rat195_gen2_m2.txt,196,1.5187696999992113
vansteenwegen,rat195_gen3_m3.txt,196,1.3821348999999827
vansteenwegen,ts225_gen2_m2.txt,226,2.2316790000004403
