dataset,instance,run_index,run_seed,num_nodes,team_size,max_route_distance,total_score,reference_best_score,gap_to_reference_best_percent,success_reference_hit,cpu_time_seconds,iterations,iterations_to_convergence,last_improvement_iteration,stagnation_iterations,accepted_worse_moves,restarts_performed,num_lp_solves,num_labels_generated,status
chao,p7.2.n.txt,0,193007,102,2,140.0,314.0,314.0,0.0,1,1.5866618000000017,2,2,2,0,0,0,2,306880,ok
chao,p7.2.o.txt,0,194007,102,2,150.0,314.0,314.0,0.0,1,1.5150370000010298,2,2,2,0,0,0,2,306880,ok
chao,p7.2.p.txt,0,195007,102,2,160.0,314.0,314.0,0.0,1,1.5778822000029322,2,2,2,0,0,0,2,306880,ok
chao,p7.2.q.txt,0,196007,102,2,170.0,314.0,314.0,0.0,1,1.6203574999999546,2,2,2,0,0,0,2,306880,ok
chao,p7.2.r.txt,0,197007,102,2,180.0,314.0,314.0,0.0,1,1.5932166000020516,2,2,2,0,0,0,2,306880,ok
chao,p7.2.s.txt,0,198007,102,2,190.0,314.0,314.0,0.0,1,1.5865592999980436,2,2,2,0,0,0,2,306880,ok
chao,p7.2.t.txt,0,199007,102,2,200.0,314.0,314.0,0.0,1,1.5640686999977333,2,2,2,0,0,0,2,306880,ok
chao,p7.3.a.txt,0,200007,102,3,6.7,0,0.0,0.0,1,0.032733900003222516,1,1,1,0,0,0,1,1600,ok
chao,p7.3.b.txt,0,201007,102,3,13.3,46.0,46.0,0.0,1,0.04859690000012051,1,1,1,0,0,0,1,4768,ok
chao,p7.3.c.txt,0,202007,102,3,20.0,79.0,79.0,0.0,1,0.09678879999773926,2,2,2,0,0,0,2,14048,ok
chao,p7.3.d.txt,0,203007,102,3,26.7,101.0,101.0,0.0,1,0.14848600000186707,3,3,3,0,0,0,3,40736,ok
chao,p7.3.e.txt,0,204007,102,3,33.3,165.0,165.0,0.0,1,0.41229200000088895,8,8,8,0,0,0,8,154880,ok
chao,p7.3.f.txt,0,205007,102,3,40.0,185.0,185.0,0.0,1,0.17377720000149566,2,2,2,0,0,0,2,64960,ok
chao,p7.3.g.txt,0,206007,102,3,46.7,214.0,214.0,0.0,1,0.241504999998142,2,2,2,0,0,0,2,86016,ok
chao,p7.3.h.txt,0,207007,102,3,53.3,357.0,357.0,0.0,1,0.987532299997838,8,8,8,0,0,0,8,439520,ok
chao,p7.3.i.txt,0,208007,102,3,60.0,429.0,429.0,0.0,1,1.260899299999437,8,8,8,0,0,0,8,703600,ok
chao,p7.3.j.txt,0,209007,102,3,66.7,310.0,310.0,0.0,1,0.5421802999990177,2,2,2,0,0,0,2,231296,ok
chao,p7.3.k.txt,0,210007,102,3,73.3,330.0,330.0,0.0,1,0.6897225000029721,2,2,2,0,0,0,2,267904,ok
chao,p7.3.l.txt,0,211007,102,3,80.0,354.0,354.0,0.0,1,0.8688269000012951,2,2,2,0,0,0,2,306880,ok
chao,p7.3.m.txt,0,212007,102,3,86.7,367.0,367.0,0.0,1,1.0299100000011094,2,2,2,0,0,0,2,306880,ok
chao,p7.3.n.txt,0,213007,102,3,93.3,379.0,379.0,0.0,1,1.1035921000002418,2,2,2,0,0,0,2,306880,ok
chao,p7.3.o.txt,0,214007,102,3,100.0,379.0,379.0,0.0,1,1.1903831000017817,2,2,2,0,0,0,2,306880,ok
chao,p7.3.p.txt,0,215007,102,3,106.7,380.0,380.0,0.0,1,1.2974436000004061,2,2,2,0,0,0,2,306880,ok
chao,p7.3.q.txt,0,216007,102,3,113.3,380.0,380.0,0.0,1,1.493199699998513,2,2,2,0,0,0,2,306880,ok
chao,p7.3.r.txt,0,217007,102,3,120.0,380.0,380.0,0.0,1,1.4538027999988117,2,2,2,0,0,0,2,306880,ok
chao,p7.3.s.txt,0,218007,102,3,126.7,380.0,380.0,0.0,1,1.6441522000022815,2,2,2,0,0,0,2,306880,ok
chao,p7.3.t.txt,0,219007,102,3,133.3,380.0,380.0,0.0,1,1.535316999998031,2,2,2,0,0,0,2,306880,ok
chao,p7.4.a.txt,0,220007,102,4,5.0,0,0.0,0.0,1,0.03353109999807202,1,1,1,0,0,0,1,1600,ok
chao,p7.4.b.txt,0,221007,102,4,10.0,30.0,30.0,0.0,1,0.045011000001977663,1,1,1,0,0,0,1,4768,ok
chao,p7.4.c.txt,0,222007,102,4,15.0,46.0,46.0,0.0,1,0.04427149999901303,1,1,1,0,0,0,1,4768,ok
chao,p7.4.d.txt,0,223007,102,4,20.0,79.0,79.0,0.0,1,0.06922779999877093,1,1,1,0,0,0,1,4624,ok
chao,p7.4.e.txt,0,224007,102,4,25.0,114.0,114.0,0.0,1,0.07021280000117258,1,1,1,0,0,0,1,9376,ok
chao,p7.4.f.txt,0,225007,102,4,30.0,155.0,155.0,0.0,1,0.1509756000014022,3,3,3,0,0,0,3,34432,ok
chao,p7.4.g.txt,0,226007,102,4,35.0,180.0,180.0,0.0,1,0.15987010000026203,2,2,2,0,0,0,2,64960,ok
chao,p7.4.h.txt,0,227007,102,4,40.0,245.0,245.0,0.0,1,0.5533966000002692,8,8,8,0,0,0,8,212848,ok
chao,p7.4.i.txt,0,228007,102,4,45.0,249.0,249.0,0.0,1,0.23393249999935506,2,2,2,0,0,0,2,86016,ok
chao,p7.4.j.txt,0,229007,102,4,50.0,393.0,393.0,0.0,1,0.9216309999974328,8,8,8,0,0,0,8,365664,ok
chao,p7.4.k.txt,0,230007,102,4,55.0,411.0,411.0,0.0,1,1.1025970999980927,8,8,8,0,0,0,8,433024,ok
chao,p7.4.l.txt,0,231007,102,4,60.0,316.0,316.0,0.0,1,0.45574199999828124,2,2,2,0,0,0,2,136320,ok
chao,p7.4.m.txt,0,232007,102,4,65.0,428.0,428.0,0.0,1,1.5471337999988464,8,8,8,0,0,0,8,804064,ok
chao,p7.4.n.txt,0,233007,102,4,70.0,452.0,452.0,0.0,1,1.8863796000005095,8,8,8,0,0,0,8,1022544,ok
chao,p7.4.o.txt,0,234007,102,4,75.0,584.0,584.0,0.0,1,2.2728172000024642,8,8,8,0,0,0,8,1096448,ok
chao,p7.4.p.txt,0,235007,102,4,80.0,414.0,414.0,0.0,1,0.866132800001651,2,2,2,0,0,0,2,306880,ok
chao,p7.4.q.txt,0,236007,102,4,85.0,427.0,427.0,0.0,1,0.9632321999997657,2,2,2,0,0,0,2,306880,ok
chao,p7.4.r.txt,0,237007,102,4,90.0,468.0,468.0,0.0,1,3.2608609999988403,8,8,8,0,0,0,8,1209040,ok
chao,p7.4.s.txt,0,238007,102,4,95.0,468.0,468.0,0.0,1,3.4530868000001647,8,8,8,0,0,0,8,1214080,ok
chao,p7.4.t.txt,0,239007,102,4,100.0,467.0,467.0,0.0,1,3.862719799999468,8,8,8,0,0,0,8,1214080,ok
dang,bier127_gen1_m2.txt,0,7,128,2,29570.5,12.0,12.0,0.0,1,3.015063699996972,4,4,4,0,0,0,4,209880,ok
dang,bier127_gen1_m3.txt,0,1007,128,3,19713.7,22.0,22.0,0.0,1,3.058514100001048,4,4,4,0,0,0,4,209880,ok
dang,bier127_gen2_m2.txt,0,2007,128,2,29570.5,955.0,955.0,0.0,1,2.0600606000007247,2,2,2,0,0,0,2,394240,ok
dang,bier127_gen2_m3.txt,0,3007,128,3,19713.7,1173.0,1173.0,0.0,1,2.0520203999985824,2,2,2,0,0,0,2,394240,ok
dang,bier127_gen2_m4.txt,0,4007,128,4,14785.2,1338.0,1338.0,0.0,1,1.9648942999992869,2,2,2,0,0,0,2,394240,ok
dang,bier127_gen3_m2.txt,0,5007,128,2,29570.5,303.0,303.0,0.0,1,1.9645993999984057,2,2,2,0,0,0,2,394240,ok
dang,bier127_gen3_m3.txt,0,6007,128,3,19713.7,402.0,402.0,0.0,1,1.9733606000008876,2,2,2,0,0,0,2,394240,ok
dang,bier127_gen3_m4.txt,0,7007,128,4,14785.2,433.0,433.0,0.0,1,1.9982330999991973,2,2,2,0,0,0,2,394240,ok
dang,cmt101c_m3.txt,0,8007,102,3,126.33,630.0,630.0,0.0,1,4.669773099998565,8,8,8,0,0,0,8,1207360,ok
dang,cmt151b_m3.txt,0,9007,152,3,116.67,579.0,579.0,0.0,1,6.249205700001767,8,8,8,0,0,0,8,1877680,ok
dang,cmt151c_m2.txt,0,10007,152,2,262.5,385.0,385.0,0.0,1,7.109684099999868,8,8,8,0,0,0,8,1881040,ok
dang,cmt151c_m3.txt,0,11007,152,3,175.0,586.0,586.0,0.0,1,7.03270429999975,8,8,8,0,0,0,8,1876000,ok
dang,cmt151c_m4.txt,0,12007,152,4,131.25,644.0,644.0,0.0,1,6.904718300000241,8,8,8,0,0,0,8,1876000,ok
dang,cmt200b_m2.txt,0,13007,201,2,191.0,375.0,375.0,0.0,1,3.033454000000347,2,2,2,0,0,0,2,639520,ok
dang,cmt200b_m3.txt,0,14007,201,3,127.33,428.0,428.0,0.0,1,2.850779700002022,2,2,2,0,0,0,2,639520,ok
dang,cmt200b_m4.txt,0,15007,201,4,95.5,472.0,472.0,0.0,1,2.2979959000003873,2,2,2,0,0,0,2,639520,ok
dang,cmt200c_m2.txt,0,16007,201,2,286.5,375.0,375.0,0.0,1,3.079416199998377,2,2,2,0,0,0,2,639520,ok
dang,cmt200c_m3.txt,0,17007,201,3,191.0,428.0,428.0,0.0,1,3.169459699998697,2,2,2,0,0,0,2,639520,ok
dang,cmt200c_m4.txt,0,18007,201,4,143.25,472.0,472.0,0.0,1,3.056076699998812,2,2,2,0,0,0,2,639520,ok
dang,eil101b_m3.txt,0,19007,102,3,105.0,350.0,350.0,0.0,1,1.2529076999999234,2,2,2,0,0,0,2,306880,ok
dang,eil101c_m2.txt,0,20007,102,2,236.0,297.0,297.0,0.0,1,1.546508300001733,2,2,2,0,0,0,2,306880,ok
dang,eil101c_m3.txt,0,21007,102,3,157.33,350.0,350.0,0.0,1,1.663314099998388,2,2,2,0,0,0,2,306880,ok
dang,gil262_gen1_m3.txt,0,22007,263,3,396.333,18.0,18.0,0.0,1,2.26199540000016,2,2,2,0,0,0,2,847840,ok
dang,gil262_gen1_m4.txt,0,23007,263,4,297.25,20.0,20.0,0.0,1,0.8399688999998034,2,2,2,0,0,0,2,847840,ok
dang,gil262_gen2_m2.txt,0,24007,263,2,594.5,1153.0,1153.0,0.0,1,4.2049518000021635,2,2,2,0,0,0,2,847840,ok
dang,gil262_gen2_m3.txt,0,25007,263,3,396.333,1333.0,1333.0,0.0,1,2.1889727000016137,2,2,2,0,0,0,2,847840,ok
dang,gil262_gen3_m2.txt,0,26007,263,2,594.5,417.0,417.0,0.0,1,4.249421199998324,2,2,2,0,0,0,2,847840,ok
dang,gil262_gen3_m4.txt,0,27007,263,4,297.25,517.0,517.0,0.0,1,0.849784299996827,2,2,2,0,0,0,2,847840,ok
dang,gil262a_m2.txt,0,28007,251,2,297.5,1064.0,1064.0,0.0,1,2.968536700002005,2,2,2,0,0,0,2,807520,ok
dang,gil262a_m4.txt,0,29007,251,4,148.75,1345.0,1345.0,0.0,1,0.754877999999735,2,2,2,0,0,0,2,807520,ok
dang,gil262b_m2.txt,0,30007,251,2,594.5,1064.0,1064.0,0.0,1,3.9441420000002836,2,2,2,0,0,0,2,807520,ok
dang,gil262b_m3.txt,0,31007,251,3,396.33,1245.0,1245.0,0.0,1,3.8133904000023904,2,2,2,0,0,0,2,807520,ok
dang,gil262b_m4.txt,0,32007,251,4,297.25,1408.0,1408.0,0.0,1,3.0749868000020797,2,2,2,0,0,0,2,807520,ok
dang,gil262c_m2.txt,0,33007,251,2,892.0,1064.0,1064.0,0.0,1,3.917793000000529,2,2,2,0,0,0,2,807520,ok
dang,gil262c_m3.txt,0,34007,251,3,594.67,1245.0,1245.0,0.0,1,3.987871899997117,2,2,2,0,0,0,2,807520,ok
dang,gil262c_m4.txt,0,35007,251,4,446.0,1408.0,1408.0,0.0,1,3.926543000001402,2,2,2,0,0,0,2,807520,ok
dang,gr229_gen1_m4.txt,0,36007,230,4,441.25,20.0,20.0,0.0,1,3.694863400000031,2,2,2,0,0,0,2,736960,ok
dang,gr229_gen2_m3.txt,0,37007,230,3,588.333,1183.0,1183.0,0.0,1,3.577370199996949,2,2,2,0,0,0,2,736960,ok
dang,gr229_gen2_m4.txt,0,38007,230,4,441.25,1340.0,1340.0,0.0,1,3.6622556999973312,2,2,2,0,0,0,2,736960,ok
dang,gr229_gen3_m3.txt,0,39007,230,3,588.333,323.0,323.0,0.0,1,3.539593199999217,2,2,2,0,0,0,2,736960,ok
dang,gr229_gen3_m4.txt,0,40007,230,4,441.25,401.0,401.0,0.0,1,3.5979786999996577,2,2,2,0,0,0,2,736960,ok
dang,kroA150_gen2_m2.txt,0,41007,151,2,6631.0,1031.0,1031.0,0.0,1,2.1185328000028676,2,2,2,0,0,0,2,471520,ok
dang,kroA150_gen3_m3.txt,0,42007,151,3,4420.67,624.0,624.0,0.0,1,1.1271052000010968,2,2,2,0,0,0,2,471520,ok
dang,kroA200_gen1_m4.txt,0,43007,201,4,3671.0,20.0,20.0,0.0,1,1.1233006000002206,2,2,2,0,0,0,2,639520,ok
dang,kroB200_gen1_m2.txt,0,44007,201,2,7359.5,16.0,16.0,0.0,1,2.991914700000052,2,2,2,0,0,0,2,639520,ok
dang,kroB200_gen2_m2.txt,0,45007,201,2,7359.5,1105.0,1105.0,0.0,1,2.9014428000009502,2,2,2,0,0,0,2,639520,ok
dang,kroB200_gen2_m4.txt,0,46007,201,4,3679.75,1455.0,1455.0,0.0,1,1.2062526999980037,2,2,2,0,0,0,2,639520,ok
dang,kroB200_gen3_m2.txt,0,47007,201,2,7359.5,447.0,447.0,0.0,1,2.9756780000025174,2,2,2,0,0,0,2,639520,ok
dang,kroB200_gen3_m3.txt,0,48007,201,3,4906.33,508.0,508.0,0.0,1,1.5453238999980385,2,2,2,0,0,0,2,639520,ok
dang,lin318_gen1_m2.txt,0,49007,319,2,10522.5,16.0,16.0,0.0,1,5.110096799999155,2,2,2,0,0,0,2,1036000,ok
dang,lin318_gen1_m3.txt,0,50007,319,3,7015.0,18.0,18.0,0.0,1,4.811390800001391,2,2,2,0,0,0,2,1036000,ok
dang,lin318_gen2_m2.txt,0,51007,319,2,10522.5,1139.0,1139.0,0.0,1,5.22437809999974,2,2,2,0,0,0,2,1036000,ok
dang,lin318_gen2_m3.txt,0,52007,319,3,7015.0,1193.0,1193.0,0.0,1,4.95770690000063,2,2,2,0,0,0,2,1036000,ok
dang,lin318_gen3_m2.txt,0,53007,319,2,10522.5,247.0,247.0,0.0,1,5.119001600000047,2,2,2,0,0,0,2,1036000,ok
dang,lin318_gen3_m4.txt,0,54007,319,4,5261.25,329.0,329.0,0.0,1,4.806582600002002,2,2,2,0,0,0,2,1036000,ok
dang,pr136_gen1_m2.txt,0,55007,137,2,24193.0,16.0,16.0,0.0,1,6.197895199999039,8,8,8,0,0,0,8,1686160,ok
dang,pr136_gen2_m2.txt,0,56007,137,2,24193.0,959.0,959.0,0.0,1,2.1253934999986086,2,2,2,0,0,0,2,424480,ok
dang,pr264_gen1_m4.txt,0,57007,265,4,6142.0,20.0,20.0,0.0,1,3.020712099998491,2,2,2,0,0,0,2,854560,ok
dang,pr264_gen2_m2.txt,0,58007,265,2,12284.0,960.0,960.0,0.0,1,3.850502100001904,2,2,2,0,0,0,2,854560,ok
dang,pr264_gen2_m3.txt,0,59007,265,3,8189.33,1143.0,1143.0,0.0,1,3.857108000000153,2,2,2,0,0,0,2,854560,ok
dang,pr264_gen2_m4.txt,0,60007,265,4,6142.0,1297.0,1297.0,0.0,1,3.0798465000007127,2,2,2,0,0,0,2,854560,ok
dang,pr264_gen3_m3.txt,0,61007,265,3,8189.33,396.0,396.0,0.0,1,4.001549100001284,2,2,2,0,0,0,2,854560,ok
dang,pr299_gen1_m2.txt,0,62007,300,2,12048.0,16.0,16.0,0.0,1,4.857861299999058,2,2,2,0,0,0,2,972160,ok
dang,pr299_gen1_m3.txt,0,63007,300,3,8032.0,18.0,18.0,0.0,1,2.4539602999975614,2,2,2,0,0,0,2,972160,ok
dang,pr299_gen1_m4.txt,0,64007,300,4,6024.0,20.0,20.0,0.0,1,1.9206685999997717,2,2,2,0,0,0,2,972160,ok
dang,pr299_gen2_m3.txt,0,65007,300,3,8032.0,1133.0,1133.0,0.0,1,2.4712059999983467,2,2,2,0,0,0,2,972160,ok
dang,pr299_gen2_m4.txt,0,66007,300,4,6024.0,1280.0,1280.0,0.0,1,2.0217479999992065,2,2,2,0,0,0,2,972160,ok
dang,pr299_gen3_m2.txt,0,67007,300,2,12048.0,306.0,306.0,0.0,1,4.687644400000863,2,2,2,0,0,0,2,972160,ok
dang,pr299_gen3_m3.txt,0,68007,300,3,8032.0,334.0,334.0,0.0,1,2.435434000002715,2,2,2,0,0,0,2,972160,ok
dang,pr299_gen3_m4.txt,0,69007,300,4,6024.0,380.0,380.0,0.0,1,1.9759587999978976,2,2,2,0,0,0,2,972160,ok
dang,rat195_gen2_m2.txt,0,70007,196,2,581.0,1008.0,1008.0,0.0,1,3.0936139000004914,2,2,2,0,0,0,2,622720,ok
dang,rat195_gen3_m3.txt,0,71007,196,3,387.333,442.0,442.0,0.0,1,2.9199507999983325,2,2,2,0,0,0,2,622720,ok
dang,rd400_gen1_m2.txt,0,72007,401,2,3820.5,16.0,16.0,0.0,1,6.700611799999024,2,2,2,0,0,0,2,1311520,ok
dang,rd400_gen1_m3.txt,0,73007,401,3,2547.0,18.0,18.0,0.0,1,6.807599700001447,2,2,2,0,0,0,2,1311520,ok
dang,rd400_gen1_m4.txt,0,74007,401,4,1910.25,20.0,20.0,0.0,1,6.358478500002093,2,2,2,0,0,0,2,1311520,ok
dang,rd400_gen2_m2.txt,0,75007,401,2,3820.5,1076.0,1076.0,0.0,1,6.6536205999982485,2,2,2,0,0,0,2,1311520,ok
dang,rd400_gen2_m3.txt,0,76007,401,3,2547.0,1261.0,1261.0,0.0,1,7.003700100001879,2,2,2,0,0,0,2,1311520,ok
dang,rd400_gen2_m4.txt,0,77007,401,4,1910.25,1436.0,1436.0,0.0,1,6.175614299998415,2,2,2,0,0,0,2,1311520,ok
dang,rd400_gen3_m2.txt,0,78007,401,2,3820.5,395.0,395.0,0.0,1,6.552097899999353,2,2,2,0,0,0,2,1311520,ok
dang,rd400_gen3_m3.txt,0,79007,401,3,2547.0,554.0,554.0,0.0,1,6.632278299999598,2,2,2,0,0,0,2,1311520,ok
dang,rd400_gen3_m4.txt,0,80007,401,4,1910.25,695.0,695.0,0.0,1,6.353804000002128,2,2,2,0,0,0,2,1311520,ok
dang,ts225_gen2_m2.txt,0,81007,226,2,31661.0,944.0,944.0,0.0,1,3.4860352000032435,2,2,2,0,0,0,2,723520,ok
vansteenwegen,bier127_gen1_m2.txt,0,7,128,2,29570.5,12.0,12.0,0.0,1,3.0617377999988094,4,4,4,0,0,0,4,209880,ok
vansteenwegen,bier127_gen1_m3.txt,0,1007,128,3,19713.7,22.0,22.0,0.0,1,3.0348610000000917,4,4,4,0,0,0,4,209880,ok
vansteenwegen,bier127_gen2_m2.txt,0,2007,128,2,29570.5,955.0,955.0,0.0,1,1.9567250000000058,2,2,2,0,0,0,2,394240,ok
vansteenwegen,bier127_gen2_m3.txt,0,3007,128,3,19713.7,1173.0,1173.0,0.0,1,1.9680775000015274,2,2,2,0,0,0,2,394240,ok
vansteenwegen,bier127_gen2_m4.txt,0,4007,128,4,14785.2,1338.0,1338.0,0.0,1,1.8789103000017349,2,2,2,0,0,0,2,394240,ok
vansteenwegen,bier127_gen3_m2.txt,0,5007,128,2,29570.5,303.0,303.0,0.0,1,1.867271700000856,2,2,2,0,0,0,2,394240,ok
vansteenwegen,bier127_gen3_m3.txt,0,6007,128,3,19713.7,402.0,402.0,0.0,1,2.057785500001046,2,2,2,0,0,0,2,394240,ok
vansteenwegen,bier127_gen3_m4.txt,0,7007,128,4,14785.2,433.0,433.0,0.0,1,2.006731799996487,2,2,2,0,0,0,2,394240,ok
vansteenwegen,cmt101c_m3.txt,0,8007,102,3,126.33,630.0,630.0,0.0,1,4.875459099999716,8,8,8,0,0,0,8,1207360,ok
vansteenwegen,cmt151b_m3.txt,0,9007,152,3,116.67,579.0,579.0,0.0,1,6.299671699998726,8,8,8,0,0,0,8,1877680,ok
vansteenwegen,cmt151c_m2.txt,0,10007,152,2,262.5,385.0,385.0,0.0,1,6.943209400000342,8,8,8,0,0,0,8,1881040,ok
vansteenwegen,cmt151c_m3.txt,0,11007,152,3,175.0,586.0,586.0,0.0,1,6.971659599999839,8,8,8,0,0,0,8,1876000,ok
vansteenwegen,cmt151c_m4.txt,0,12007,152,4,131.25,644.0,644.0,0.0,1,7.1414644999968,8,8,8,0,0,0,8,1876000,ok
vansteenwegen,cmt200b_m2.txt,0,13007,201,2,191.0,375.0,375.0,0.0,1,3.0523474000001443,2,2,2,0,0,0,2,639520,ok
vansteenwegen,cmt200b_m3.txt,0,14007,201,3,127.33,428.0,428.0,0.0,1,2.8723605000013777,2,2,2,0,0,0,2,639520,ok
vansteenwegen,cmt200b_m4.txt,0,15007,201,4,95.5,472.0,472.0,0.0,1,2.2232081000001926,2,2,2,0,0,0,2,639520,ok
vansteenwegen,cmt200c_m2.txt,0,16007,201,2,286.5,375.0,375.0,0.0,1,3.147982200000115,2,2,2,0,0,0,2,639520,ok
vansteenwegen,cmt200c_m3.txt,0,17007,201,3,191.0,428.0,428.0,0.0,1,3.2250071999987995,2,2,2,0,0,0,2,639520,ok
vansteenwegen,cmt200c_m4.txt,0,18007,201,4,143.25,472.0,472.0,0.0,1,2.9924511999997776,2,2,2,0,0,0,2,639520,ok
vansteenwegen,eil101b_m3.txt,0,19007,102,3,105.0,350.0,350.0,0.0,1,1.2838914999992994,2,2,2,0,0,0,2,306880,ok
vansteenwegen,eil101c_m2.txt,0,20007,102,2,236.0,297.0,297.0,0.0,1,1.5223877999997057,2,2,2,0,0,0,2,306880,ok
vansteenwegen,eil101c_m3.txt,0,21007,102,3,157.33,350.0,350.0,0.0,1,1.5834298000008857,2,2,2,0,0,0,2,306880,ok
vansteenwegen,gil262_gen1_m3.txt,0,22007,263,3,396.333,18.0,18.0,0.0,1,2.2005745000024035,2,2,2,0,0,0,2,847840,ok
vansteenwegen,gil262_gen1_m4.txt,0,23007,263,4,297.25,20.0,20.0,0.0,1,0.8646131999994395,2,2,2,0,0,0,2,847840,ok
vansteenwegen,gil262_gen2_m2.txt,0,24007,263,2,594.5,1153.0,1153.0,0.0,1,4.26923049999823,2,2,2,0,0,0,2,847840,ok
vansteenwegen,gil262_gen2_m3.txt,0,25007,263,3,396.333,1333.0,1333.0,0.0,1,2.2883268000005046,2,2,2,0,0,0,2,847840,ok
vansteenwegen,gil262_gen3_m2.txt,0,26007,263,2,594.5,417.0,417.0,0.0,1,4.114830999998958,2,2,2,0,0,0,2,847840,ok
vansteenwegen,gil262_gen3_m4.txt,0,27007,263,4,297.25,517.0,517.0,0.0,1,0.7989144000021042,2,2,2,0,0,0,2,847840,ok
vansteenwegen,gil262a_m2.txt,0,28007,251,2,297.5,1064.0,1064.0,0.0,1,2.9346041999997396,2,2,2,0,0,0,2,807520,ok
vansteenwegen,gil262a_m4.txt,0,29007,251,4,148.75,1345.0,1345.0,0.0,1,0.7553493999985221,2,2,2,0,0,0,2,807520,ok
vansteenwegen,gil262b_m2.txt,0,30007,251,2,594.5,1064.0,1064.0,0.0,1,3.77844240000195,2,2,2,0,0,0,2,807520,ok
vansteenwegen,gil262b_m3.txt,0,31007,251,3,396.33,1245.0,1245.0,0.0,1,3.797562099996867,2,2,2,0,0,0,2,807520,ok
vansteenwegen,gil262b_m4.txt,0,32007,251,4,297.25,1408.0,1408.0,0.0,1,2.888283700001921,2,2,2,0,0,0,2,807520,ok
vansteenwegen,gil262c_m2.txt,0,33007,251,2,892.0,1064.0,1064.0,0.0,1,3.827441200002795,2,2,2,0,0,0,2,807520,ok
vansteenwegen,gil262c_m3.txt,0,34007,251,3,594.67,1245.0,1245.0,0.0,1,3.935735700000805,2,2,2,0,0,0,2,807520,ok
vansteenwegen,gil262c_m4.txt,0,35007,251,4,446.0,1408.0,1408.0,0.0,1,3.9656505000020843,2,2,2,0,0,0,2,807520,ok
vansteenwegen,gr229_gen1_m4.txt,0,36007,230,4,441.25,20.0,20.0,0.0,1,3.64469950000057,2,2,2,0,0,0,2,736960,ok
vansteenwegen,gr229_gen2_m3.txt,0,37007,230,3,588.333,1183.0,1183.0,0.0,1,3.6066920999983267,2,2,2,0,0,0,2,736960,ok
vansteenwegen,gr229_gen2_m4.txt,0,38007,230,4,441.25,1340.0,1340.0,0.0,1,3.634084499997698,2,2,2,0,0,0,2,736960,ok
vansteenwegen,gr229_gen3_m3.txt,0,39007,230,3,588.333,323.0,323.0,0.0,1,3.483686100000341,2,2,2,0,0,0,2,736960,ok
vansteenwegen,gr229_gen3_m4.txt,0,40007,230,4,441.25,401.0,401.0,0.0,1,3.6229779999994207,2,2,2,0,0,0,2,736960,ok
vansteenwegen,kroA150_gen2_m2.txt,0,41007,151,2,6631.0,1031.0,1031.0,0.0,1,2.0330589999975928,2,2,2,0,0,0,2,471520,ok
vansteenwegen,kroA150_gen3_m3.txt,0,42007,151,3,4420.67,624.0,624.0,0.0,1,1.1069747999972606,2,2,2,0,0,0,2,471520,ok
vansteenwegen,kroA200_gen1_m4.txt,0,43007,201,4,3671.0,20.0,20.0,0.0,1,1.1270266999999876,2,2,2,0,0,0,2,639520,ok
vansteenwegen,kroB200_gen1_m2.txt,0,44007,201,2,7359.5,16.0,16.0,0.0,1,3.0038297999999486,2,2,2,0,0,0,2,639520,ok
vansteenwegen,kroB200_gen2_m2.txt,0,45007,201,2,7359.5,1105.0,1105.0,0.0,1,2.9573829999972077,2,2,2,0,0,0,2,639520,ok
vansteenwegen,kroB200_gen2_m4.txt,0,46007,201,4,3679.75,1455.0,1455.0,0.0,1,1.122582500000135,2,2,2,0,0,0,2,639520,ok
vansteenwegen,kroB200_gen3_m2.txt,0,47007,201,2,7359.5,447.0,447.0,0.0,1,3.0270872000000963,2,2,2,0,0,0,2,639520,ok
vansteenwegen,kroB200_gen3_m3.txt,0,48007,201,3,4906.33,508.0,508.0,0.0,1,1.475793400000839,2,2,2,0,0,0,2,639520,ok
vansteenwegen,pr136_gen1_m2.txt,0,49007,137,2,24193.0,16.0,16.0,0.0,1,6.159042999999656,8,8,8,0,0,0,8,1686160,ok
vansteenwegen,pr136_gen2_m2.txt,0,50007,137,2,24193.0,959.0,959.0,0.0,1,2.0274118999986968,2,2,2,0,0,0,2,424480,ok
vansteenwegen,pr264_gen1_m4.txt,0,51007,265,4,6142.0,20.0,20.0,0.0,1,3.0120297000030405,2,2,2,0,0,0,2,854560,ok
vansteenwegen,pr264_gen2_m2.txt,0,52007,265,2,12284.0,960.0,960.0,0.0,1,3.8534269999981916,2,2,2,0,0,0,2,854560,ok
vansteenwegen,pr264_gen2_m3.txt,0,53007,265,3,8189.33,1143.0,1143.0,0.0,1,3.832574600000953,2,2,2,0,0,0,2,854560,ok
vansteenwegen,pr264_gen2_m4.txt,0,54007,265,4,6142.0,1297.0,1297.0,0.0,1,2.907285099998262,2,2,2,0,0,0,2,854560,ok
vansteenwegen,pr264_gen3_m3.txt,0,55007,265,3,8189.33,396.0,396.0,0.0,1,3.797628199998144,2,2,2,0,0,0,2,854560,ok
vansteenwegen,pr299_gen1_m2.txt,0,56007,300,2,12048.0,16.0,16.0,0.0,1,4.716309999999794,2,2,2,0,0,0,2,972160,ok
vansteenwegen,pr299_gen1_m3.txt,0,57007,300,3,8032.0,18.0,18.0,0.0,1,2.3672907000000123,2,2,2,0,0,0,2,972160,ok
vansteenwegen,pr299_gen1_m4.txt,0,58007,300,4,6024.0,20.0,20.0,0.0,1,1.897448700001405,2,2,2,0,0,0,2,972160,ok
