dataset,instance,num_nodes,mean_cpu_time_seconds
chao,p6.3.j.txt,64,0.5619507000010344
chao,p6.3.k.txt,64,2.1752925000000687
chao,p6.3.l.txt,64,2.70309129999805
chao,p6.3.m.txt,64,2.6398083999993105
chao,p6.3.n.txt,64,2.8045758999978716
chao,p6.4.a.txt,64,0.030507799998304108
chao,p6.4.b.txt,64,0.02366289999918081
chao,p6.4.c.txt,64,0.022850199999083998
chao,p6.4.d.txt,64,0.025067699996725423
chao,p6.4.e.txt,64,0.02334040000278037
chao,p6.4.f.txt,64,0.0236791000024823
chao,p6.4.g.txt,64,0.025357999998959713
chao,p6.4.h.txt,64,0.025028199997905176
chao,p6.4.i.txt,64,0.023465000002033776
chao,p6.4.j.txt,64,0.5506619000007049
chao,p6.4.k.txt,64,0.26289149999865913
chao,p6.4.l.txt,64,1.1656193000017083
chao,p6.4.m.txt,64,1.4282333999981347
chao,p6.4.n.txt,64,0.5575606999991578
chao,p7.2.a.txt,102,0.0479010000017297
chao,p7.2.b.txt,102,0.09455779999916558
chao,p7.2.c.txt,102,0.11644220000016503
chao,p7.2.d.txt,102,0.17581849999987753
chao,p7.2.e.txt,102,0.28971310000270023
chao,p7.2.f.txt,102,0.449044100001629
chao,p7.2.g.txt,102,0.6228020000016841
chao,p7.2.h.txt,102,0.8782262999993691
chao,p7.2.i.txt,102,1.0947653000002902
chao,p7.2.j.txt,102,1.2493329999997513
chao,p7.2.k.txt,102,1.3433159999985946
chao,p7.2.l.txt,102,1.429950400000962
chao,p7.2.m.txt,102,1.4885926000024483
chao,p7.2.n.txt,102,1.5866618000000017
chao,p7.2.o.txt,102,1.5150370000010298
chao,p7.2.p.txt,102,1.5778822000029322
chao,p7.2.q.txt,102,1.6203574999999546
chao,p7.2.r.txt,102,1.5932166000020516
chao,p7.2.s.txt,102,1.5865592999980436
chao,p7.2.t.txt,102,1.5640686999977333
chao,p7.3.a.txt,102,0.032733900003222516
chao,p7.3.b.txt,102,0.04859690000012051
chao,p7.3.c.txt,102,0.09678879999773926
chao,p7.3.d.txt,102,0.14848600000186707
chao,p7.3.e.txt,102,0.41229200000088895
chao,p7.3.f.txt,102,0.17377720000149566
chao,p7.3.g.txt,102,0.241504999998142
chao,p7.3.h.txt,102,0.987532299997838
chao,p7.3.i.txt,102,1.260899299999437
chao,p7.3.j.txt,102,0.5421802999990177
chao,p7.3.k.txt,102,0.6897225000029721
chao,p7.3.l.txt,102,0.8688269000012951
chao,p7.3.m.txt,102,1.0299100000011094
chao,p7.3.n.txt,102,1.1035921000002418
chao,p7.3.o.txt,102,1.1903831000017817
chao,p7.3.p.txt,102,1.2974436000004061
chao,p7.3.q.txt,102,1.493199699998513
chao,p7.3.r.txt,102,1.4538027999988117
chao,p7.3.s.txt,102,1.6441522000022815
chao,p7.3.t.txt,102,1.535316999998031
chao,p7.4.a.txt,102,0.03353109999807202
chao,p7.4.b.txt,102,0.045011000001977663
chao,p7.4.c.txt,102,0.04427149999901303
chao,p7.4.d.txt,102,0.06922779999877093
chao,p7.4.e.txt,102,0.07021280000117258
chao,p7.4.f.txt,102,0.1509756000014022
chao,p7.4.g.txt,102,0.15987010000026203
chao,p7.4.h.txt,102,0.5533966000002692
chao,p7.4.i.txt,102,0.23393249999935506
chao,p7.4.j.txt,102,0.9216309999974328
chao,p7.4.k.txt,102,1.1025970999980927
chao,p7.4.l.txt,102,0.45574199999828124
chao,p7.4.m.txt,102,1.5471337999988464
chao,p7.4.n.txt,102,1.8863796000005095
chao,p7.4.o.txt,102,2.2728172000024642
chao,p7.4.p.txt,102,0.866132800001651
chao,p7.4.q.txt,102,0.9632321999997657
chao,p7.4.r.txt,102,3.2608609999988403
chao,p7.4.s.txt,102,3.4530868000001647
chao,p7.4.t.txt,102,3.862719799999468
dang,bier127_gen1_m2.txt,128,3.015063699996972
dang,bier127_gen1_m3.txt,128,3.058514100001048
dang,bier127_gen2_m2.txt,128,2.0600606000007247
dang,bier127_gen2_m3.txt,128,2.0520203999985824
dang,bier127_gen2_m4.txt,128,1.9648942999992869
dang,bier127_gen3_m2.txt,128,1.9645993999984057
dang,bier127_gen3_m3.txt,128,1.9733606000008876
dang,bier127_gen3_m4.txt,128,1.9982330999991973
dang,cmt101c_m3.txt,102,4.669773099998565
dang,cmt151b_m3.txt,152,6.249205700001767
dang,cmt151c_m2.txt,152,7.109684099999868
dang,cmt151c_m3.txt,152,7.03270429999975
dang,cmt151c_m4.txt,152,6.904718300000241
dang,cmt200b_m2.txt,201,3.033454000000347
dang,cmt200b_m3.txt,201,2.850779700002022
dang,cmt200b_m4.txt,201,2.2979959000003873
dang,cmt200c_m2.txt,201,3.079416199998377
dang,cmt200c_m3.txt,201,3.169459699998697
dang,cmt200c_m4.txt,201,3.056076699998812
dang,eil101b_m3.txt,102,1.2529076999999234
dang,eil101c_m2.txt,102,1.546508300001733
dang,eil101c_m3.txt,102,1.663314099998388
dang,gil262_gen1_m3.txt,263,2.26199540000016
dang,gil262_gen1_m4.txt,263,0.8399688999998034
dang,gil262_gen2_m2.txt,263,4.2049518000021635
dang,gil262_gen2_m3.txt,263,2.1889727000016137
dang,gil262_gen3_m2.txt,263,4.249421199998324
dang,gil262_gen3_m4.txt,263,0.849784299996827
dang,gil262a_m2.txt,251,2.968536700002005
dang,gil262a_m4.txt,251,0.754877999999735
dang,gil262b_m2.txt,251,3.9441420000002836
dang,gil262b_m3.txt,251,3.8133904000023904
dang,gil262b_m4.txt,251,3.0749868000020797
dang,gil262c_m2.txt,251,3.917793000000529
dang,gil262c_m3.txt,251,3.987871899997117
dang,gil262c_m4.txt,251,3.926543000001402
dang,gr229_gen1_m4.txt,230,3.694863400000031
dang,gr229_gen2_m3.txt,230,3.577370199996949
dang,gr229_gen2_m4.txt,230,3.6622556999973312
dang,gr229_gen3_m3.txt,230,3.539593199999217
dang,gr229_gen3_m4.txt,230,3.5979786999996577
dang,kroA150_gen2_m2.txt,151,2.1185328000028676
dang,kroA150_gen3_m3.txt,151,1.1271052000010968
dang,kroA200_gen1_m4.txt,201,1.1233006000002206
dang,kroB200_gen1_m2.txt,201,2.991914700000052
dang,kroB200_gen2_m2.txt,201,2.9014428000009502
dang,kroB200_gen2_m4.txt,201,1.2062526999980037
dang,kroB200_gen3_m2.txt,201,2.9756780000025174
dang,kroB200_gen3_m3.txt,201,1.5453238999980385
dang,lin318_gen1_m2.txt,319,5.110096799999155
dang,lin318_gen1_m3.txt,319,4.811390800001391
dang,lin318_gen2_m2.txt,319,5.22437809999974
dang,lin318_gen2_m3.txt,319,4.95770690000063
dang,lin318_gen3_m2.txt,319,5.119001600000047
dang,lin318_gen3_m4.txt,319,4.806582600002002
dang,pr136_gen1_m2.txt,137,6.197895199999039
dang,pr136_gen2_m2.txt,137,2.1253934999986086
dang,pr264_gen1_m4.txt,265,3.020712099998491
dang,pr264_gen2_m2.txt,265,3.850502100001904
dang,pr264_gen2_m3.txt,265,3.857108000000153
dang,pr264_gen2_m4.txt,265,3.0798465000007127
dang,pr264_gen3_m3.txt,265,4.001549100001284
dang,pr299_gen1_m2.txt,300,4.857861299999058
dang,pr299_gen1_m3.txt,300,2.4539602999975614
dang,pr299_gen1_m4.txt,300,1.9206685999997717
dang,pr299_gen2_m3.txt,300,2.4712059999983467
dang,pr299_gen2_m4.txt,300,2.0217479999992065
dang,pr299_gen3_m2.txt,300,4.687644400000863
dang,pr299_gen3_m3.txt,300,2.435434000002715
dang,pr299_gen3_m4.txt,300,1.9759587999978976
dang,rat195_gen2_m2.txt,196,3.0936139000004914
dang,rat195_gen3_m3.txt,196,2.9199507999983325
dang,rd400_gen1_m2.txt,401,6.700611799999024
dang,rd400_gen1_m3.txt,401,6.807599700001447
dang,rd400_gen1_m4.txt,401,6.358478500002093
dang,rd400_gen2_m2.txt,401,6.6536205999982485
dang,rd400_gen2_m3.txt,401,7.003700100001879
dang,rd400_gen2_m4.txt,401,6.175614299998415
dang,rd400_gen3_m2.txt,401,6.552097899999353
dang,rd400_gen3_m3.txt,401,6.632278299999598
dang,rd400_gen3_m4.txt,401,6.353804000002128
dang,ts225_gen2_m2.txt,226,3.4860352000032435
vansteenwegen,bier127_gen1_m2.txt,128,3.0617377999988094
vansteenwegen,bier127_gen1_m3.txt,128,3.0348610000000917
vansteenwegen,bier127_gen2_m2.txt,128,1.9567250000000058
vansteenwegen,bier127_gen2_m3.txt,128,1.9680775000015274
