dataset,instance,num_nodes,team_size,runs,reference_best_score,best_score,mean_score,std_score,mean_cpu_time_seconds,median_cpu_time_seconds,mean_lp_solves,mean_labels_generated,success_rate_percent,mean_gap_to_reference_best_percent,max_gap_to_reference_best_percent
vansteenwegen,gr229_gen1_m4.txt,230,4,1,20.0,20.0,20.0,0.0,3.64469950000057,3.64469950000057,2.0,736960.0,100.0,0.0,0.0
vansteenwegen,gr229_gen2_m3.txt,230,3,1,1183.0,1183.0,1183.0,0.0,3.6066920999983267,3.6066920999983267,2.0,736960.0,100.0,0.0,0.0
vansteenwegen,gr229_gen2_m4.txt,230,4,1,1340.0,1340.0,1340.0,0.0,3.634084499997698,3.634084499997698,2.0,736960.0,100.0,0.0,0.0
vansteenwegen,gr229_gen3_m3.txt,230,3,1,323.0,323.0,323.0,0.0,3.483686100000341,3.483686100000341,2.0,736960.0,100.0,0.0,0.0
vansteenwegen,gr229_gen3_m4.txt,230,4,1,401.0,401.0,401.0,0.0,3.6229779999994207,3.6229779999994207,2.0,736960.0,100.0,0.0,0.0
vansteenwegen,kroA150_gen2_m2.txt,151,2,1,1031.0,1031.0,1031.0,0.0,2.0330589999975928,2.0330589999975928,2.0,471520.0,100.0,0.0,0.0
vansteenwegen,kroA150_gen3_m3.txt,151,3,1,624.0,624.0,624.0,0.0,1.1069747999972606,1.1069747999972606,2.0,471520.0,100.0,0.0,0.0
vansteenwegen,kroA200_gen1_m4.txt,201,4,1,20.0,20.0,20.0,0.0,1.1270266999999876,1.1270266999999876,2.0,639520.0,100.0,0.0,0.0
vansteenwegen,kroB200_gen1_m2.txt,201,2,1,16.0,16.0,16.0,0.0,3.0038297999999486,3.0038297999999486,2.0,639520.0,100.0,0.0,0.0
vansteenwegen,kroB200_gen2_m2.txt,201,2,1,1105.0,1105.0,1105.0,0.0,2.9573829999972077,2.9573829999972077,2.0,639520.0,100.0,0.0,0.0
vansteenwegen,kroB200_gen2_m4.txt,201,4,1,1455.0,1455.0,1455.0,0.0,1.122582500000135,1.122582500000135,2.0,639520.0,100.0,0.0,0.0
vansteenwegen,kroB200_gen3_m2.txt,201,2,1,447.0,447.0,447.0,0.0,3.0270872000000963,3.0270872000000963,2.0,639520.0,100.0,0.0,0.0
vansteenwegen,kroB200_gen3_m3.txt,201,3,1,508.0,508.0,508.0,0.0,1.475793400000839,1.475793400000839,2.0,639520.0,100.0,0.0,0.0
vansteenwegen,pr136_gen1_m2.txt,137,2,1,16.0,16.0,16.0,0.0,6.159042999999656,6.159042999999656,8.0,1686160.0,100.0,0.0,0.0
vansteenwegen,pr136_gen2_m2.txt,137,2,1,959.0,959.0,959.0,0.0,2.0274118999986968,2.0274118999986968,2.0,424480.0,100.0,0.0,0.0
vansteenwegen,pr264_gen1_m4.txt,265,4,1,20.0,20.0,20.0,0.0,3.0120297000030405,3.0120297000030405,2.0,854560.0,100.0,0.0,0.0
vansteenwegen,pr264_gen2_m2.txt,265,2,1,960.0,960.0,960.0,0.0,3.8534269999981916,3.8534269999981916,2.0,854560.0,100.0,0.0,0.0
vansteenwegen,pr264_gen2_m3.txt,265,3,1,1143.0,1143.0,1143.0,0.0,3.832574600000953,3.832574600000953,2.0,854560.0,100.0,0.0,0.0
vansteenwegen,pr264_gen2_m4.txt,265,4,1,1297.0,1297.0,1297.0,0.0,2.907285099998262,2.907285099998262,2.0,854560.0,100.0,0.0,0.0
vansteenwegen,pr264_gen3_m3.txt,265,3,1,396.0,396.0,396.0,0.0,3.797628199998144,3.797628199998144,2.0,854560.0,100.0,0.0,0.0
vansteenwegen,pr299_gen1_m2.txt,300,2,1,16.0,16.0,16.0,0.0,4.716309999999794,4.716309999999794,2.0,972160.0,100.0,0.0,0.0
vansteenwegen,pr299_gen1_m3.txt,300,3,1,18.0,18.0,18.0,0.0,2.3672907000000123,2.3672907000000123,2.0,972160.0,100.0,0.0,0.0
vansteenwegen,pr299_gen1_m4.txt,300,4,1,20.0,20.0,20.0,0.0,1.897448700001405,1.897448700001405,2.0,972160.0,100.0,0.0,0.0
vansteenwegen,pr299_gen2_m3.txt,300,3,1,1133.0,1133.0,1133.0,0.0,2.4141515999981493,2.4141515999981493,2.0,972160.0,100.0,0.0,0.0
vansteenwegen,pr299_gen2_m4.txt,300,4,1,1280.0,1280.0,1280.0,0.0,1.9309118000019225,1.9309118000019225,2.0,972160.0,100.0,0.0,0.0
vansteenwegen,pr299_gen3_m2.txt,300,2,1,306.0,306.0,306.0,0.0,4.644283799996629,4.644283799996629,2.0,972160.0,100.0,0.0,0.0
vansteenwegen,pr299_gen3_m3.txt,300,3,1,334.0,334.0,334.0,0.0,2.403236400001333,2.403236400001333,2.0,972160.0,100.0,0.0,0.0
vansteenwegen,pr299_gen3_m4.txt,300,4,1,380.0,380.0,380.0,0.0,1.9368595000014466,1.9368595000014466,2.0,972160.0,100.0,0.0,0.0
vansteenwegen,rat195_gen2_m2.txt,196,2,1,1008.0,1008.0,1008.0,0.0,3.0918859999983397,3.0918859999983397,2.0,622720.0,100.0,0.0,0.0
vansteenwegen,rat195_gen3_m3.txt,196,3,1,442.0,442.0,442.0,0.0,2.8260349000011047,2.8260349000011047,2.0,622720.0,100.0,0.0,0.0
vansteenwegen,ts225_gen2_m2.txt,226,2,1,944.0,944.0,944.0,0.0,3.4578958000020066,3.4578958000020066,2.0,723520.0,100.0,0.0,0.0
